Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/12, 15:25:40, -41.393925, -71.565956, 943.32,  1044.00, 270, 0, 2.34, 1
2014/08/12, 15:56:21, -41.393806, -71.566269, 931.32,  648.00, 201, 0, 29.27, 1
2014/08/12, 20:03:28, -41.393806, -71.566269, 931.32,  648.00, 201, 0, 0.00, 1
2014/08/12, 20:34:11, -41.390003, -71.564308, 953.78,  324.00, 296, 0, 453.41, 1
2014/08/12, 21:03:32, -41.389931, -71.564583, 969.04,  864.00, 29, 0, 24.30, 1
2014/08/12, 21:32:51, -41.390015, -71.564445, 975.55,  720.00, 257, 0, 14.82, 1
2014/08/12, 22:02:30, -41.390003, -71.564690, 936.53,  2160.00, 252, 0, 20.48, 1
2014/08/12, 22:35:58, -41.390022, -71.564468, 944.95,  756.00, 243, 0, 18.64, 1
2014/08/12, 23:05:34, -41.389965, -71.564438, 954.64,  144.00, 353, 0, 6.81, 1
2014/08/12, 23:51:14, -41.390114, -71.564308, 973.85,  360.00, 276, -4, 19.80, 1
2014/08/13, 00:20:51, -41.390678, -71.564903, 955.44,  252.00, 331, -2, 0.00, 1
2014/08/13, 01:28:40, -41.390678, -71.564903, 955.44,  0.00, 0, 0, 0.00, 1
2014/08/13, 01:58:04, -41.389954, -71.564407, 959.63,  396.00, 354, -4, 90.52, 1
