Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/11, 11:33:23, -41.406284, -71.570702, 969.80,  2124.00, 116, 0, 26.23, 1
2014/08/11, 12:03:27, -41.405643, -71.570915, 978.23,  3528.00, 314, 0, 73.46, 1
2014/08/11, 12:33:42, -41.404366, -71.570427, 971.70,  1404.00, 50, 0, 147.71, 1
2014/08/11, 13:04:13, -41.403816, -71.571091, 974.05,  396.00, 148, 0, 82.51, 1
2014/08/11, 13:35:16, -41.403412, -71.571518, 958.59,  756.00, 58, 0, 57.33, 1
2014/08/11, 14:12:44, -41.404022, -71.571678, 965.43,  648.00, 331, 0, 69.13, 1
2014/08/11, 15:14:53, -41.404251, -71.571205, 960.09,  936.00, 232, 0, 46.95, 1
2014/08/11, 15:45:40, -41.404343, -71.569855, 956.00,  288.00, 106, 0, 113.06, 1
2014/08/11, 16:16:34, -41.404472, -71.569672, 950.15,  1440.00, 114, 0, 20.95, 1
2014/08/11, 17:00:01, -41.403488, -71.569771, 972.27,  432.00, 252, 0, 109.73, 1
2014/08/11, 17:30:28, -41.403408, -71.569450, 959.30,  180.00, 77, 0, 28.21, 1
2014/08/11, 18:17:00, -41.403828, -71.568726, 963.68,  648.00, 215, 0, 76.34, 1
2014/08/11, 18:46:42, -41.404224, -71.569008, 960.77,  0.00, 234, 0, 49.92, 1
2014/08/11, 19:17:29, -41.404194, -71.568871, 977.44,  648.00, 204, 0, 11.90, 1
2014/08/11, 20:11:44, -41.404221, -71.568893, 1018.88,  792.00, 258, 0, 3.52, 1
2014/08/11, 21:08:06, -41.404308, -71.568817, 967.23,  360.00, 188, 0, 11.57, 1
2014/08/11, 22:02:09, -41.404224, -71.568848, 972.91,  11160.00, 64, 0, 9.69, 1
2014/08/11, 22:54:36, -41.404263, -71.568840, 967.38,  0.00, 86, 0, 4.39, 1
2014/08/11, 23:46:33, -41.404301, -71.568642, 994.66,  216.00, 310, -4, 17.05, 1
2014/08/12, 00:34:57, -41.404205, -71.568748, 965.82,  1224.00, 29, -2, 0.00, 1
2014/08/12, 01:16:10, -41.404278, -71.568756, 964.35,  324.00, 89, 0, 8.14, 1
2014/08/12, 02:09:00, -41.404312, -71.568787, 972.33,  1260.00, 345, 0, 4.58, 1
2014/08/12, 02:38:54, -41.404346, -71.568848, 959.54,  432.00, 152, 0, 6.34, 1
2014/08/12, 03:44:28, -41.404324, -71.568794, 976.90,  864.00, 3, 0, 5.13, 1
2014/08/12, 04:45:38, -41.404251, -71.568802, 966.65,  288.00, 329, 0, 8.14, 1
